date,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,Alpha,B.1.1.277,B.1.1.302,B.1.1.519,B.1.160,B.1.177,B.1.221,B.1.258,B.1.367,B.1.620,Beta,Delta,Epsilon,Eta,Gamma,Iota,Kappa,Lambda,Mu,Omicron,S:677H.Robin1,S:677P.Pelican,non_who,others,unknown
2020-12-10,220993,3132,85502,1956815,15613697,284398,5098403,215956953,88,0,0,177,22,110,22,22,0,0,0,0,9039,0,0,155,0,0,0,0,3006,1481,211711,206872,0
2020-12-11,237172,2754,142867,1961947,15850869,287152,5241270,217918900,95,0,0,190,24,119,24,24,0,0,0,0,9700,0,0,166,0,0,0,0,3226,1589,227211,222017,0
2020-12-12,226534,2481,106430,1905558,16077403,289633,5347700,219824459,91,0,0,181,23,113,23,23,0,0,0,0,9265,0,0,159,0,0,0,0,3081,1518,217020,212058,0
2020-12-13,187410,1514,47389,1817765,16264813,291147,5395089,221642224,75,0,0,150,19,94,19,19,0,0,0,0,7665,0,0,131,0,0,0,0,2549,1256,179539,175435,0
2020-12-14,192982,1367,68825,2008871,16457795,292514,5463914,223651095,77,0,0,154,19,96,19,19,0,0,0,0,7893,0,0,135,0,0,0,0,2625,1293,184877,180650,0
2020-12-15,193673,2920,83097,1826241,16651468,295434,5547011,225477336,77,0,0,155,19,97,19,19,0,0,0,0,7921,0,0,136,0,0,0,0,2634,1298,185539,181297,0
2020-12-16,234097,3457,99097,1831833,16885565,298891,5646108,227309169,94,0,0,187,23,117,23,23,0,0,0,0,9575,0,0,164,0,0,0,0,3184,1568,224265,219138,0
2020-12-17,242643,3461,80270,1900232,17128208,302352,5726378,229209401,97,0,0,194,24,121,24,24,0,0,0,0,9924,0,0,170,0,0,0,0,3300,1626,232452,227138,0
2020-12-18,242294,2866,73627,2188103,17370502,305218,5800005,231397504,97,0,0,194,24,121,24,24,0,0,0,0,9910,0,0,170,0,0,0,0,3295,1623,232118,226811,0
2020-12-19,204217,2718,115176,1848392,17574719,307936,5915181,233245897,82,0,0,163,20,102,20,20,0,0,0,0,8352,0,0,143,0,0,0,0,2777,1368,195640,191168,0
2020-12-20,197338,1680,47696,1815006,17772057,309616,5962877,235060903,79,0,0,158,20,99,20,20,0,0,0,0,8071,0,0,138,0,0,0,0,2684,1322,189050,184728,0
2020-12-21,179877,1477,59566,1973655,17951934,311093,6022443,237034558,162,0,0,270,54,252,0,126,0,0,0,0,19085,0,0,180,0,0,0,0,2716,3274,160450,153759,0
2020-12-22,193159,3136,74585,1761430,18145093,314229,6097028,238795988,174,0,0,290,58,270,0,135,0,0,0,0,20494,0,0,193,0,0,0,0,2917,3515,172298,165112,0
2020-12-23,224513,3400,99335,1791269,18369606,317629,6196363,240587257,202,0,0,337,67,314,0,157,0,0,0,0,23821,0,0,225,0,0,0,0,3390,4086,200266,191914,0
2020-12-24,206495,2950,93395,2023204,18576101,320579,6289758,242610461,186,0,0,310,62,289,0,145,0,0,0,0,21909,0,0,206,0,0,0,0,3118,3758,184194,176512,0
2020-12-25,127176,1562,16848,1563786,18703003,322141,6306463,244174248,114,0,0,191,38,178,0,89,0,0,0,0,13493,0,0,127,0,0,0,0,1920,2315,113441,108710,0
2020-12-26,190530,1434,105804,1951711,18893807,323575,6412410,246125959,171,0,0,286,57,267,0,133,0,0,0,0,20215,0,0,191,0,0,0,0,2877,3468,169953,162865,0
2020-12-27,152916,1412,53509,1387564,19046723,324987,6465919,247513523,138,0,0,229,46,214,0,107,0,0,0,0,16224,0,0,153,0,0,0,0,2309,2783,136401,130713,0
2020-12-28,164561,1502,64871,1329734,19211284,326489,6530790,248843257,148,0,0,247,49,230,0,115,0,0,0,0,17460,0,0,165,0,0,0,0,2485,2995,146788,140667,0
2020-12-29,199618,3296,91783,1336496,19410902,329785,6622573,250179753,180,0,0,299,60,279,0,140,0,0,0,0,21179,0,0,200,0,0,0,0,3014,3633,178059,170633,0
2020-12-30,229962,3887,98902,1581754,19640864,333672,6721475,251761507,207,0,0,345,69,322,0,161,0,0,0,0,24399,0,0,230,0,0,0,0,3472,4185,205126,196572,0
2020-12-31,226029,3302,105943,1789790,19866893,336974,6827418,253551297,203,0,0,339,68,316,0,158,0,0,0,0,23982,0,0,226,0,0,0,0,3413,4114,201618,193210,0
2021-01-01,183402,2593,25605,1544241,20050295,339567,6853023,255095538,165,0,0,275,55,257,0,128,0,0,0,0,19459,0,0,183,0,0,0,0,2769,3338,163595,156772,0
2021-01-02,279502,2409,136817,1919335,20329797,341976,6989840,257014874,252,0,0,419,84,391,0,196,0,0,0,0,29655,0,0,280,0,0,0,0,4220,5087,249316,238918,0
2021-01-03,208527,1466,42418,1443380,20538324,343442,7032258,258458254,188,0,0,313,63,292,0,146,0,0,0,0,22125,0,0,209,0,0,0,0,3149,3795,186006,178249,0
2021-01-04,179582,1546,73536,1513527,20717906,344988,7105794,259971781,1365,0,0,611,18,305,18,108,0,0,18,0,17060,0,0,611,0,0,0,0,4615,2837,160528,152016,0
2021-01-05,219139,3486,72874,1717791,20937045,348474,7178668,261689572,1665,0,0,745,22,373,22,131,0,0,22,0,20818,0,0,745,0,0,0,0,5632,3462,195888,185501,0
2021-01-06,250733,3911,96135,1646769,21187778,352385,7274803,263336341,1906,0,0,852,25,426,25,150,0,0,25,0,23820,0,0,852,0,0,0,0,6444,3962,224130,212245,0
2021-01-07,271552,4088,103692,1912685,21459330,356473,7378495,265249026,2064,0,0,923,27,462,27,163,0,0,27,0,25797,0,0,923,0,0,0,0,6979,4291,242740,229869,0
2021-01-08,295534,3780,65479,2135675,21754864,360253,7443974,267384702,2246,0,0,1005,30,502,30,177,0,0,30,0,28076,0,0,1005,0,0,0,0,7595,4669,264178,250170,0
2021-01-09,269146,3538,102988,2130946,22024010,363791,7546962,269515648,2046,0,0,915,27,458,27,161,0,0,27,0,25569,0,0,915,0,0,0,0,6917,4253,240590,227832,0
2021-01-10,228441,2078,42101,2041569,22252451,365869,7589063,271557217,1736,0,0,777,23,388,23,137,0,0,23,0,21702,0,0,777,0,0,0,0,5871,3609,204203,193375,0
2021-01-11,195470,1731,74001,1690539,22447921,367600,7663064,273247756,2072,0,0,1466,39,274,0,98,0,0,39,39,32135,20,20,860,0,0,0,0,4554,3362,160285,150492,0
2021-01-12,218185,4070,79097,1946615,22666106,371670,7742161,275194371,2313,0,0,1636,44,305,0,109,0,0,44,44,35870,22,22,960,0,0,0,0,5084,3753,178912,167981,0
2021-01-13,224621,4097,89360,1815817,22890727,375767,7831521,277010188,2381,0,0,1685,45,314,0,112,0,0,45,45,36928,22,22,988,0,0,0,0,5234,3863,184189,172936,0
2021-01-14,225464,3926,113983,2037730,23116191,379693,7945504,279047919,2390,0,0,1691,45,316,0,113,0,0,45,45,37066,23,23,992,0,0,0,0,5253,3878,184880,173585,0
2021-01-15,246452,3678,57531,2300251,23362643,383371,8003035,281348170,2612,0,0,1848,49,345,0,123,0,0,49,49,40517,25,25,1084,0,0,0,0,5742,4239,202091,189743,0
2021-01-16,218397,3705,75624,2106643,23581040,387076,8078659,283454813,2315,0,0,1638,44,306,0,109,0,0,44,44,35904,22,22,961,0,0,0,0,5089,3756,179086,168144,0
2021-01-17,186678,2067,39159,1906615,23767718,389143,8117818,285361428,1979,0,0,1400,37,261,0,93,0,0,37,37,30690,19,19,821,0,0,0,0,4350,3211,153076,143723,0
2021-01-18,150613,1406,73417,1762329,23918331,390549,8191235,287123758,1596,0,0,1130,30,211,0,75,0,0,30,30,24761,15,15,663,0,0,0,0,3509,2591,123503,115957,0
2021-01-19,146671,2146,64021,1596232,24065002,392695,8255256,288719990,1555,0,0,1100,29,205,0,73,0,0,29,29,24113,15,15,645,0,0,0,0,3417,2523,120270,112922,0
2021-01-20,189590,4391,114492,1847292,24254592,397086,8369748,290567282,2010,0,0,1422,38,265,0,95,0,0,38,38,31169,19,19,834,0,0,0,0,4417,3261,155464,145965,0
2021-01-21,186383,3895,69248,1924923,24440975,400981,8438996,292492205,1976,0,0,1398,37,261,0,93,0,0,37,37,30641,19,19,820,0,0,0,0,4343,3206,152834,143496,0
2021-01-22,190745,3997,100223,2013844,24631720,404978,8539219,294506049,2022,0,0,1431,38,267,0,95,0,0,38,38,31358,19,19,839,0,0,0,0,4444,3281,156411,146855,0
2021-01-23,177083,3584,66594,1975777,24808803,408562,8605813,296481827,1877,0,0,1328,35,248,0,89,0,0,35,35,29112,18,18,779,0,0,0,0,4126,3046,145208,136336,0
2021-01-24,144091,1953,37478,1782017,24952894,410515,8643291,298263844,1527,0,0,1081,29,202,0,72,0,0,29,29,23689,14,14,634,0,0,0,0,3357,2478,118155,110936,0
2021-01-25,133136,1590,60710,1628312,25086030,412105,8704001,299892156,2303,0,0,2290,67,160,13,53,0,0,40,13,25562,93,27,852,0,0,0,0,2716,2383,104245,96564,0
2021-01-26,146556,3725,68998,1733050,25232586,415830,8772999,301625206,2535,0,0,2521,73,176,15,59,0,0,44,15,28139,103,29,938,0,0,0,0,2990,2623,114753,106297,0
2021-01-27,154410,4079,95276,1621375,25386996,419909,8868275,303246581,2671,0,0,2656,77,185,15,62,0,0,46,15,29647,108,31,988,0,0,0,0,3150,2764,120903,111994,0
2021-01-28,157082,4021,118731,1928450,25544078,423930,8987006,305175031,2718,0,0,2702,79,188,16,63,0,0,47,16,30160,110,31,1005,0,0,0,0,3204,2812,122995,113932,0
2021-01-29,167202,3508,58469,1946514,25711280,427438,9045475,307121546,2893,0,0,2876,84,201,17,67,0,0,50,17,32103,117,33,1070,0,0,0,0,3411,2993,130919,121272,0
2021-01-30,148698,2984,79884,2128974,25859978,430422,9125359,309250520,2572,0,0,2558,74,178,15,59,0,0,45,15,28550,104,30,952,0,0,0,0,3033,2662,116431,107851,0
2021-01-31,119143,2056,37215,1716300,25979121,432478,9162574,310966821,2061,0,0,2049,60,143,12,48,0,0,36,12,22875,83,24,763,0,0,0,0,2431,2133,93289,86414,0
2021-02-01,120029,1559,54498,1503863,26099150,434037,9217072,312470684,2077,0,0,2064,60,144,12,48,0,0,36,12,23046,84,24,768,0,0,0,0,2449,2149,93983,87057,0
2021-02-02,117704,3473,54425,1384880,26216854,437510,9271497,313855564,2036,0,0,2025,59,141,12,47,0,0,35,12,22599,82,24,753,0,0,0,0,2401,2107,92162,85371,0
2021-02-03,117010,3670,84617,1379066,26333864,441180,9356114,315234630,2024,0,0,2013,59,140,12,47,0,0,35,12,22466,82,23,749,0,0,0,0,2387,2094,91619,84867,0
2021-02-04,124136,5213,128973,1661905,26458000,446393,9485087,316896535,2148,0,0,2135,62,149,12,50,0,0,37,12,23834,87,25,794,0,0,0,0,2532,2222,97198,90036,0
2021-02-05,131330,3497,55246,1867354,26589330,449890,9540333,318763889,2272,0,0,2259,66,158,13,53,0,0,39,13,25215,92,26,841,0,0,0,0,2679,2351,102831,95254,0
2021-02-06,114899,2991,75551,1886648,26704229,452881,9615884,320650537,1988,0,0,1976,57,138,11,46,0,0,34,11,22061,80,23,735,0,0,0,0,2344,2057,89966,83336,0
2021-02-07,95623,1481,33952,1493430,26799852,454362,9649836,322143967,1654,0,0,1645,48,115,10,38,0,0,29,10,18360,67,19,612,0,0,0,0,1951,1712,74873,69355,0
2021-02-08,77422,1315,30065,1383800,26877274,455677,9679901,323527767,3732,0,0,1812,15,124,8,15,0,0,93,0,18628,77,8,1750,0,15,0,0,1471,1293,53119,48381,0
2021-02-09,92950,2787,71902,1484458,26970224,458464,9751803,325012226,4480,0,0,2175,19,149,9,19,0,0,112,0,22364,93,9,2101,0,19,0,0,1766,1552,63773,58084,0
2021-02-10,95461,3427,112275,1381332,27065685,461891,9864078,326393558,4601,0,0,2234,19,153,10,19,0,0,115,0,22968,95,10,2157,0,19,0,0,1814,1594,65496,59654,0
2021-02-11,102333,3868,71852,1851259,27168018,465759,9935930,328244817,4932,0,0,2395,20,164,10,20,0,0,123,0,24621,102,10,2313,0,20,0,0,1944,1709,70211,63948,0
2021-02-12,101003,5423,54372,1806664,27269021,471182,9990302,330051481,4868,0,0,2363,20,162,10,20,0,0,121,0,24301,101,10,2283,0,20,0,0,1919,1687,69298,63117,0
2021-02-13,90767,3463,60173,1752719,27359788,474645,10050475,331804201,4375,0,0,2124,18,145,9,18,0,0,109,0,21839,91,9,2051,0,18,0,0,1725,1516,62275,56720,0
2021-02-14,72130,1374,29023,1433443,27431918,476019,10079498,333237644,3477,0,0,1688,14,115,7,14,0,0,87,0,17354,72,7,1630,0,14,0,0,1370,1205,49488,45074,0
2021-02-15,55088,1084,44339,1126680,27487006,477103,10123837,334364324,2655,0,0,1289,11,88,6,11,0,0,66,0,13254,55,6,1245,0,11,0,0,1047,920,37796,34424,0
2021-02-16,55909,1342,44632,1037660,27542915,478445,10168469,335401984,2695,0,0,1308,11,89,6,11,0,0,67,0,13452,56,6,1264,0,11,0,0,1062,934,38359,34938,0
2021-02-17,67143,2326,53609,1295922,27610058,480771,10222078,336697906,3236,0,0,1571,13,107,7,13,0,0,81,0,16155,67,7,1517,0,13,0,0,1276,1121,46067,41958,0
2021-02-18,66890,2610,69806,1343114,27676948,483381,10291884,338041021,3224,0,0,1565,13,107,7,13,0,0,80,0,16094,67,7,1512,0,13,0,0,1271,1117,45893,41800,0
2021-02-19,74563,2462,32355,1868972,27751511,485843,10324239,339909993,3594,0,0,1745,15,119,7,15,0,0,89,0,17940,75,7,1685,0,15,0,0,1417,1245,51158,46594,0
2021-02-20,72333,2143,65751,1288518,27823844,487986,10389990,341198511,3486,0,0,1693,14,116,7,14,0,0,87,0,17403,72,7,1635,0,14,0,0,1374,1208,49628,45201,0
2021-02-21,58928,1289,20284,1228824,27882772,489275,10410274,342427336,2840,0,0,1379,12,94,6,12,0,0,71,0,14178,59,6,1332,0,12,0,0,1120,984,40431,36824,0
2021-02-22,52044,1240,29043,1188981,27934816,490515,10439317,343616316,5158,0,0,1561,16,31,0,0,0,0,125,5,11439,36,31,1837,0,21,0,0,1124,854,33391,29806,0
2021-02-23,69263,2236,50505,1194876,28004079,492751,10489822,344811192,6864,0,0,2078,21,42,0,0,0,0,166,7,15224,48,42,2445,0,28,0,0,1496,1136,44439,39667,0
2021-02-24,73427,2427,65086,1444851,28077506,495178,10554908,346256044,7277,0,0,2203,22,44,0,0,0,0,176,7,16139,51,44,2592,0,29,0,0,1586,1204,47111,42052,0
2021-02-25,75514,3134,56902,1822799,28153020,498312,10611810,348078843,7483,0,0,2265,23,45,0,0,0,0,181,8,16598,53,45,2666,0,30,0,0,1631,1238,48450,43247,0
2021-02-26,75086,2136,31815,1797037,28228106,500448,10643625,349875880,7441,0,0,2253,23,45,0,0,0,0,180,8,16504,53,45,2651,0,30,0,0,1622,1231,48175,43002,0
2021-02-27,71164,1850,54655,1650117,28299270,502298,10698280,351525998,7052,0,0,2135,21,43,0,0,0,0,171,7,15642,50,43,2512,0,28,0,0,1537,1167,45659,40756,0
2021-02-28,54390,1053,19730,1404378,28353660,503351,10718010,352930376,5390,0,0,1632,16,33,0,0,0,0,131,5,11955,38,33,1920,0,22,0,0,1175,892,34897,31149,0
2021-03-01,47720,1236,29017,1140583,28401380,504587,10747027,354070959,4729,0,0,1432,14,29,0,0,0,0,115,5,10489,33,29,1685,0,19,0,0,1031,783,30617,27329,0
2021-03-02,54439,1726,31472,1341813,28455819,506313,10778499,355412772,5395,0,0,1633,16,33,0,0,0,0,131,5,11966,38,33,1922,0,22,0,0,1176,893,34928,31177,0
2021-03-03,66930,2437,31567,1404206,28522749,508750,10810066,356816978,6633,0,0,2008,20,40,0,0,0,0,161,7,14711,47,40,2363,0,27,0,0,1446,1098,42942,38331,0
2021-03-04,65398,1742,45579,1581564,28588147,510492,10855645,358398542,6481,0,0,1962,20,39,0,0,0,0,157,7,14374,46,39,2309,0,26,0,0,1413,1073,41959,37453,0
2021-03-05,68843,2214,26574,1741755,28656990,512706,10882219,360140297,6822,0,0,2065,21,41,0,0,0,0,165,7,15132,48,41,2430,0,28,0,0,1487,1129,44170,39426,0
2021-03-06,60081,1673,30089,1426561,28717071,514379,10912308,361566858,5954,0,0,1802,18,36,0,0,0,0,144,6,13206,42,36,2121,0,24,0,0,1298,985,38548,34408,0
2021-03-07,41935,838,21687,1168483,28759006,515217,10933995,362735341,4156,0,0,1258,13,25,0,0,0,0,101,4,9217,29,25,1480,0,17,0,0,906,688,26905,24016,0
2021-03-08,94343,823,127,8219,29129619,525548,29750,2082007,19944,0,0,3717,9,38,0,0,0,0,406,9,18520,189,321,5047,9,47,0,0,1887,1726,49851,42473,0
2021-03-09,55809,1885,250,9490,29185428,527433,30000,2091497,11798,0,0,2199,6,22,0,0,0,0,240,6,10955,112,190,2986,6,28,0,0,1116,1021,29489,25125,0
2021-03-10,58257,1468,88,9268,29243685,528901,30088,2100765,12316,0,0,2295,6,23,0,0,0,0,251,6,11436,117,198,3117,6,29,0,0,1165,1066,30783,26227,0
2021-03-11,61709,1528,89,7115,29305394,530429,30177,2107880,13045,0,0,2431,6,25,0,0,0,0,265,6,12113,123,210,3301,6,31,0,0,1234,1129,32607,27781,0
2021-03-12,64230,1702,75,8377,29369624,532131,30252,2116257,13578,0,0,2531,6,26,0,0,0,0,276,6,12608,128,218,3436,6,32,0,0,1285,1175,33939,28916,0
2021-03-13,49544,1867,66,4647,29419168,533998,30318,2120904,10474,0,0,1952,5,20,0,0,0,0,213,5,9725,99,168,2651,5,25,0,0,991,907,26179,22305,0
2021-03-14,38123,568,46,4229,29457291,534566,30364,2125134,8059,0,0,1502,4,15,0,0,0,0,164,4,7484,76,130,2040,4,19,0,0,762,698,20144,17163,0
2021-03-15,56789,746,119,9704,29514080,535312,30483,2134838,12005,0,0,2237,6,23,0,0,0,0,244,6,11148,114,193,3038,6,28,0,0,1136,1039,30007,25566,0
2021-03-16,54572,1243,105,8495,29568652,536555,30588,2143333,11537,0,0,2150,5,22,0,0,0,0,235,5,10712,109,186,2920,5,27,0,0,1091,999,28836,24568,0
2021-03-17,58825,1179,43,8008,29627477,537734,30631,2151341,12436,0,0,2318,6,24,0,0,0,0,253,6,11547,118,200,3147,6,29,0,0,1176,1076,31083,26483,0
2021-03-18,60339,1554,46,7452,29687816,539288,30677,2158793,12756,0,0,2377,6,24,0,0,0,0,259,6,11845,121,205,3228,6,30,0,0,1207,1104,31883,27165,0
2021-03-19,60781,1514,98,8403,29748597,540802,30775,2167196,12849,0,0,2395,6,24,0,0,0,0,261,6,11931,122,207,3252,6,30,0,0,1216,1112,32117,27364,0
2021-03-20,54551,771,47,4978,29803148,541573,30822,2172175,11532,0,0,2149,5,22,0,0,0,0,235,5,10708,109,185,2918,5,27,0,0,1091,998,28825,24559,0
2021-03-21,34068,445,37,3338,29837216,542018,30859,2175513,7202,0,0,1342,3,14,0,0,0,0,146,3,6688,68,116,1823,3,17,0,0,681,623,18002,15337,0
2021-03-22,54529,649,35,10294,29891745,542667,30894,2185807,19663,0,0,2067,0,11,0,5,0,0,344,11,8626,147,583,4706,22,60,11,0,720,480,20356,17073,0
2021-03-23,56798,892,88,8740,29948543,543559,30982,2194547,20481,0,0,2153,0,11,0,6,0,0,358,11,8985,153,608,4902,23,62,11,0,750,500,21203,17783,0
2021-03-24,79852,1590,81,8142,30028395,545149,31063,2202690,28795,0,0,3026,0,16,0,8,0,0,503,16,12633,216,854,6891,32,88,16,0,1054,703,29809,25002,0
2021-03-25,69283,1273,62,8069,30097678,546422,31125,2210759,24983,0,0,2626,0,14,0,7,0,0,436,14,10961,187,741,5979,28,76,14,0,915,610,25863,21693,0
2021-03-26,74648,1262,66,8423,30172326,547684,31191,2219182,26918,0,0,2829,0,15,0,7,0,0,470,15,11809,202,799,6442,30,82,15,0,985,657,27866,23372,0
2021-03-27,60786,774,75,4787,30233112,548458,31266,2223969,21919,0,0,2304,0,12,0,6,0,0,383,12,9616,164,650,5246,24,67,12,0,802,535,22691,19032,0
2021-03-28,44563,495,70,3658,30277675,548953,31336,2227628,16069,0,0,1689,0,9,0,4,0,0,281,9,7050,120,477,3846,18,49,9,0,588,392,16635,13953,0
2021-03-29,70770,679,86,8876,30348445,549632,31422,2236503,25520,0,0,2682,0,14,0,7,0,0,446,14,11196,191,757,6107,28,78,14,0,934,623,26418,22158,0
2021-03-30,61764,943,90,9814,30410209,550575,31512,2246318,22272,0,0,2341,0,12,0,6,0,0,389,12,9771,167,661,5330,25,68,12,0,815,544,23057,19338,0
2021-03-31,68199,1136,104,9349,30478408,551711,31616,2255667,24593,0,0,2585,0,14,0,7,0,0,430,14,10789,184,730,5886,27,75,14,0,900,600,25459,21353,0
2021-04-01,77168,961,83,8312,30555576,552672,31699,2263979,27827,0,0,2925,0,15,0,8,0,0,486,15,12208,208,826,6660,31,85,15,0,1019,679,28807,24161,0
2021-04-02,68674,951,89,7521,30624250,553623,31788,2271500,24764,0,0,2603,0,14,0,7,0,0,433,14,10864,185,735,5927,27,76,14,0,906,604,25636,21502,0
2021-04-03,64056,756,50,4274,30688306,554379,31838,2275774,23099,0,0,2428,0,13,0,6,0,0,404,13,10134,173,685,5528,26,70,13,0,846,564,23912,20056,0
2021-04-04,36822,275,87,2833,30725128,554654,31925,2278608,13278,0,0,1396,0,7,0,4,0,0,232,7,5825,99,394,3178,15,41,7,0,486,324,13746,11529,0
2021-04-05,76262,532,103,10466,30801390,555186,32028,2289074,39542,0,0,2707,0,8,0,0,0,0,572,46,7817,259,2303,8732,46,99,38,0,488,275,16808,13331,0
2021-04-06,62089,912,109,9374,30863479,556098,32137,2298449,32193,0,0,2204,0,6,0,0,0,0,466,37,6364,211,1875,7109,37,81,31,0,397,224,13684,10853,0
2021-04-07,73261,2575,61,8961,30936740,558673,32198,2307410,37986,0,0,2601,0,7,0,0,0,0,549,44,7509,249,2212,8388,44,95,37,0,469,264,16147,12806,0
2021-04-08,80456,1003,59,8154,31017196,559676,32257,2315564,41716,0,0,2856,0,8,0,0,0,0,603,48,8247,274,2430,9212,48,105,40,0,515,290,17733,14064,0
2021-04-09,81548,945,71,7481,31098744,560621,32328,2323045,42283,0,0,2895,0,8,0,0,0,0,612,49,8359,277,2463,9337,49,106,41,0,522,294,17973,14255,0
2021-04-10,64724,702,64,4458,31163468,561323,32392,2327503,33559,0,0,2298,0,6,0,0,0,0,485,39,6634,220,1955,7411,39,84,32,0,414,233,14265,11314,0
2021-04-11,48039,307,76,3586,31211507,561630,32468,2331089,24908,0,0,1705,0,5,0,0,0,0,360,29,4924,163,1451,5500,29,62,24,0,307,173,10588,8397,0
2021-04-12,71564,462,32,10405,31283071,562092,32500,2341495,37106,0,0,2541,0,7,0,0,0,0,537,43,7335,243,2161,8194,43,93,36,0,458,258,15773,12509,0
2021-04-13,77607,983,127,9496,31360678,563075,32627,2350991,40239,0,0,2755,0,8,0,0,0,0,582,47,7955,264,2344,8886,47,101,39,0,497,279,17105,13566,0
2021-04-14,75668,938,68,8540,31436346,564013,32695,2359531,39234,0,0,2686,0,8,0,0,0,0,568,45,7756,257,2285,8664,45,98,38,0,484,272,16677,13227,0
2021-04-15,73715,895,102,8268,31510061,564908,32797,2367800,38221,0,0,2617,0,7,0,0,0,0,553,44,7556,251,2226,8440,44,96,37,0,472,265,16247,12885,0
2021-04-16,78374,937,46,7417,31588435,565845,32843,2375217,40637,0,0,2782,0,8,0,0,0,0,588,47,8033,266,2367,8974,47,102,39,0,502,282,17274,13700,0
2021-04-17,53894,673,79,4233,31642329,566518,32922,2379450,27944,0,0,1913,0,5,0,0,0,0,404,32,5524,183,1628,6171,32,70,27,0,345,194,11878,9421,0
2021-04-18,41531,360,69,3481,31683860,566878,32991,2382931,21534,0,0,1474,0,4,0,0,0,0,311,25,4257,141,1254,4755,25,54,21,0,266,150,9153,7260,0
2021-04-19,69739,485,65,9731,31753599,567363,33056,2392661,42708,0,0,1771,0,0,0,0,0,7,586,216,4268,230,3689,7860,112,133,84,0,209,133,9854,7734,0
2021-04-20,61205,835,136,9331,31814804,568198,33192,2401992,37482,0,0,1555,0,0,0,0,0,6,514,190,3746,202,3238,6898,98,116,73,0,184,116,8648,6788,0
2021-04-21,62537,845,63,8223,31877341,569043,33255,2410216,38298,0,0,1588,0,0,0,0,0,6,525,194,3827,206,3308,7048,100,119,75,0,188,119,8836,6935,0
2021-04-22,66227,911,49,8021,31943568,569954,33304,2418237,40557,0,0,1682,0,0,0,0,0,7,556,205,4053,219,3503,7464,106,126,79,0,199,126,9358,7345,0
2021-04-23,63753,872,70,7460,32007321,570826,33374,2425697,39042,0,0,1619,0,0,0,0,0,6,536,198,3902,210,3373,7185,102,121,77,0,191,121,9008,7070,0
2021-04-24,50649,724,68,3621,32057970,571550,33442,2429319,31017,0,0,1286,0,0,0,0,0,5,425,157,3100,167,2679,5708,81,96,61,0,152,96,7157,5617,0
2021-04-25,33577,285,29,3421,32091547,571835,33471,2432740,20563,0,0,853,0,0,0,0,0,3,282,104,2055,111,1776,3784,54,64,40,0,101,64,4744,3724,0
2021-04-26,46962,472,95,9419,32138509,572307,33566,2442159,28760,0,0,1193,0,0,0,0,0,5,394,146,2874,155,2484,5293,75,89,56,0,141,89,6636,5208,0
2021-04-27,51981,718,75,8448,32190490,573025,33641,2450608,31833,0,0,1320,0,0,0,0,0,5,437,161,3181,172,2750,5858,83,99,62,0,156,99,7345,5765,0
2021-04-28,54768,931,51,7763,32245258,573956,33692,2458371,33540,0,0,1391,0,0,0,0,0,5,460,170,3352,181,2897,6172,88,104,66,0,164,104,7739,6074,0
2021-04-29,57699,874,68,7727,32302957,574830,33760,2466098,35335,0,0,1466,0,0,0,0,0,6,485,179,3531,190,3052,6503,92,110,69,0,173,110,8153,6399,0
2021-04-30,58318,860,0,6507,32361192,575690,0,2472605,35714,0,0,1481,0,0,0,0,0,6,490,181,3569,192,3085,6572,93,111,70,0,175,111,8240,6467,0
2021-05-01,44988,715,80,4128,32406180,576405,33840,2476734,27551,0,0,1143,0,0,0,0,0,4,378,139,2753,148,2380,5070,72,85,54,0,135,85,6357,4989,0
2021-05-02,29560,319,48,3031,32435740,576724,33888,2479765,18103,0,0,751,0,0,0,0,0,3,248,92,1809,98,1564,3331,47,56,35,0,89,56,4177,3278,0
2021-05-03,49783,460,62,9148,32485523,577184,33950,2488914,32648,0,0,856,5,0,0,0,0,5,403,607,1887,159,3828,5068,70,134,164,0,45,45,4814,3858,0
2021-05-04,41034,909,38,7979,32526557,578093,33988,2496893,26910,0,0,706,4,0,0,0,0,4,332,501,1555,131,3156,4177,57,111,135,0,37,37,3968,3180,0
2021-05-05,44620,775,66,7726,32571177,578868,34054,2504620,29262,0,0,767,4,0,0,0,0,4,361,544,1691,143,3431,4542,62,120,147,0,40,40,4315,3458,0
2021-05-06,47764,832,35,7393,32618941,579700,34089,2512013,31324,0,0,822,5,0,0,0,0,5,387,583,1810,153,3673,4862,67,129,158,0,43,43,4619,3702,0
2021-05-07,47401,812,41,6266,32666342,580512,34130,2518279,31086,0,0,815,5,0,0,0,0,5,384,578,1796,152,3645,4825,66,128,156,0,43,43,4584,3674,0
2021-05-08,33782,599,29,3531,32700124,581111,34159,2521810,22154,0,0,581,3,0,0,0,0,3,274,412,1280,108,2598,3439,47,91,111,0,30,30,3267,2618,0
2021-05-09,22271,248,58,2241,32722395,581359,34217,2524051,14605,0,0,383,2,0,0,0,0,2,180,272,844,71,1713,2267,31,60,73,0,20,20,2154,1726,0
2021-05-10,36440,366,25,8106,32758835,581725,34242,2532158,23897,0,0,627,4,0,0,0,0,4,295,445,1381,117,2802,3710,51,98,120,0,33,33,3524,2824,0
2021-05-11,34055,689,42,6709,32792890,582414,34284,2538867,22333,0,0,586,3,0,0,0,0,3,276,415,1291,109,2619,3467,48,92,112,0,31,31,3293,2639,0
